Source,Target,Type,Time
237,8405,Directed,1248
204,8378,Directed,1249
205,8407,Directed,1250
204,8378,Directed,1251
182,8366,Directed,1252
210,8383,Directed,1253
254,8419,Directed,1254
234,8354,Directed,1255
117,8326,Directed,1256
234,8354,Directed,1257
117,8326,Directed,1258
234,8354,Directed,1259
255,8235,Directed,1260
205,8407,Directed,1261
233,8420,Directed,1262
210,8383,Directed,1263
254,8419,Directed,1264
205,8407,Directed,1265
256,8421,Directed,1266
222,8392,Directed,1267
222,8392,Directed,1268
256,8421,Directed,1269
22,8242,Directed,1270
237,8405,Directed,1271
222,8392,Directed,1272
230,8396,Directed,1273
24,8251,Directed,1274
240,8410,Directed,1275
237,8405,Directed,1276
204,8378,Directed,1277
257,8422,Directed,1278
257,8422,Directed,1279
205,8407,Directed,1280
258,8423,Directed,1281
237,8405,Directed,1282
259,8424,Directed,1283
260,8311,Directed,1284
210,8383,Directed,1285
168,8408,Directed,1286
39,8425,Directed,1287
40,8426,Directed,1288
39,8425,Directed,1289
168,8408,Directed,1290
222,8392,Directed,1291
204,8378,Directed,1292
256,8421,Directed,1293
258,8423,Directed,1294
40,8427,Directed,1295
205,8407,Directed,1296
204,8378,Directed,1297
240,8410,Directed,1298
233,8405,Directed,1299
256,8421,Directed,1300
40,8296,Directed,1301
261,8423,Directed,1302
237,8405,Directed,1303
256,8421,Directed,1304
233,8428,Directed,1305
237,8405,Directed,1306
214,8386,Directed,1307
240,8410,Directed,1308
6,8233,Directed,1309
262,8302,Directed,1310
256,8421,Directed,1311
240,8410,Directed,1312
240,8410,Directed,1313
214,8386,Directed,1314
24,8251,Directed,1315
214,8386,Directed,1316
263,8370,Directed,1317
233,8405,Directed,1318
256,8421,Directed,1319
204,8378,Directed,1320
237,8405,Directed,1321
40,8405,Directed,1322
264,8429,Directed,1323
179,8363,Directed,1324
6,8233,Directed,1325
199,8430,Directed,1326
204,8378,Directed,1327
265,8266,Directed,1328
204,8378,Directed,1329
168,8408,Directed,1330
237,8405,Directed,1331
266,8354,Directed,1332
199,8430,Directed,1333
17,8318,Directed,1334
222,8392,Directed,1335
267,8412,Directed,1336
268,8431,Directed,1337
204,8378,Directed,1338
266,8354,Directed,1339
237,8405,Directed,1340
266,8354,Directed,1341
204,8378,Directed,1342
269,8311,Directed,1343
266,8354,Directed,1344
204,8378,Directed,1345
237,8405,Directed,1346
237,8405,Directed,1347
270,8432,Directed,1348
266,8354,Directed,1349
240,8410,Directed,1350
266,8354,Directed,1351
266,8354,Directed,1352
271,8318,Directed,1353
266,8354,Directed,1354
199,8389,Directed,1355
272,8331,Directed,1356
73,8433,Directed,1357
237,8405,Directed,1358
273,8399,Directed,1359
273,8399,Directed,1360
274,8365,Directed,1361
199,8389,Directed,1362
266,8354,Directed,1363
237,8405,Directed,1364
266,8354,Directed,1365
199,8389,Directed,1366
273,8399,Directed,1367
73,8434,Directed,1368
73,8404,Directed,1369
222,8392,Directed,1370
275,8435,Directed,1371
222,8392,Directed,1372
237,8405,Directed,1373
171,8249,Directed,1374
237,8405,Directed,1375
264,8429,Directed,1376
237,8405,Directed,1377
276,8433,Directed,1378
237,8405,Directed,1379
277,8318,Directed,1380
276,8433,Directed,1381
278,8436,Directed,1382
276,8433,Directed,1383
276,8433,Directed,1384
12,8238,Directed,1385
276,8433,Directed,1386
278,8436,Directed,1387
276,8433,Directed,1388
199,8389,Directed,1389
199,8389,Directed,1390
276,8433,Directed,1391
276,8433,Directed,1392
276,8433,Directed,1393
218,8389,Directed,1394
273,8399,Directed,1395
276,8433,Directed,1396
278,8437,Directed,1397
278,8437,Directed,1398
279,8367,Directed,1399
280,8427,Directed,1400
276,8433,Directed,1401
280,8427,Directed,1402
278,8437,Directed,1403
280,8427,Directed,1404
273,8399,Directed,1405
197,8375,Directed,1406
225,8394,Directed,1407
225,8394,Directed,1408
276,8433,Directed,1409
106,8302,Directed,1410
276,8433,Directed,1411
277,8318,Directed,1412
254,8355,Directed,1413
17,8438,Directed,1414
220,8261,Directed,1415
281,8295,Directed,1416
273,8399,Directed,1417
68,8350,Directed,1418
197,8375,Directed,1419
281,8295,Directed,1420
282,8246,Directed,1421
179,8439,Directed,1422
283,8440,Directed,1423
168,8408,Directed,1424
240,8410,Directed,1425
284,8350,Directed,1426
285,8437,Directed,1427
106,8302,Directed,1428
286,8308,Directed,1429
36,8372,Directed,1430
36,8372,Directed,1431
205,8407,Directed,1432
205,8407,Directed,1433
242,8372,Directed,1434
218,8389,Directed,1435
254,8355,Directed,1436
218,8389,Directed,1437
205,8403,Directed,1438
218,8389,Directed,1439
287,8286,Directed,1440
288,8441,Directed,1441
210,8383,Directed,1442
204,8378,Directed,1443
289,8442,Directed,1444
273,8399,Directed,1445
273,8399,Directed,1446
269,8311,Directed,1447
210,8383,Directed,1448
290,8443,Directed,1449
218,8389,Directed,1450
291,8304,Directed,1451
290,8443,Directed,1452
218,8389,Directed,1453
292,8367,Directed,1454
293,8444,Directed,1455
287,8286,Directed,1456
240,8410,Directed,1457
95,8293,Directed,1458
294,8445,Directed,1459
295,8387,Directed,1460
17,8446,Directed,1461
204,8378,Directed,1462
210,8383,Directed,1463
210,8383,Directed,1464
240,8410,Directed,1465
205,8403,Directed,1466
296,8302,Directed,1467
296,8302,Directed,1468
297,8273,Directed,1469
205,8407,Directed,1470
205,8407,Directed,1471
297,8273,Directed,1472
218,8389,Directed,1473
39,8425,Directed,1474
296,8302,Directed,1475
240,8410,Directed,1476
39,8425,Directed,1477
273,8399,Directed,1478
288,8441,Directed,1479
290,8443,Directed,1480
284,8247,Directed,1481
293,8444,Directed,1482
298,8283,Directed,1483
299,8377,Directed,1484
294,8445,Directed,1485
292,8367,Directed,1486
205,8407,Directed,1487
205,8407,Directed,1488
290,8443,Directed,1489
288,8441,Directed,1490
288,8441,Directed,1491
240,8410,Directed,1492
300,8302,Directed,1493
288,8441,Directed,1494
205,8407,Directed,1495
301,8447,Directed,1496
302,8448,Directed,1497
303,8385,Directed,1498
288,8441,Directed,1499
197,8375,Directed,1500
240,8410,Directed,1501
288,8441,Directed,1502
301,8447,Directed,1503
205,8407,Directed,1504
290,8443,Directed,1505
304,8449,Directed,1506
197,8375,Directed,1507
305,8368,Directed,1508
300,8302,Directed,1509
303,8450,Directed,1510
205,8407,Directed,1511
288,8441,Directed,1512
205,8407,Directed,1513
205,8407,Directed,1514
288,8441,Directed,1515
205,8407,Directed,1516
294,8445,Directed,1517
306,8428,Directed,1518
296,8302,Directed,1519
205,8407,Directed,1520
205,8407,Directed,1521
296,8302,Directed,1522
306,8428,Directed,1523
240,8410,Directed,1524
305,8368,Directed,1525
306,8428,Directed,1526
99,8313,Directed,1527
307,8262,Directed,1528
308,8451,Directed,1529
99,8313,Directed,1530
240,8410,Directed,1531
305,8368,Directed,1532
309,8452,Directed,1533
230,8396,Directed,1534
99,8313,Directed,1535
222,8392,Directed,1536
240,8410,Directed,1537
288,8441,Directed,1538
310,8244,Directed,1539
204,8378,Directed,1540
311,8442,Directed,1541
312,8453,Directed,1542
313,8454,Directed,1543
204,8378,Directed,1544
240,8410,Directed,1545
313,8454,Directed,1546
308,8455,Directed,1547
314,8374,Directed,1548
312,8453,Directed,1549
315,8427,Directed,1550
316,8320,Directed,1551
63,8454,Directed,1552
317,8374,Directed,1553
305,8368,Directed,1554
318,8302,Directed,1555
316,8320,Directed,1556
318,8302,Directed,1557
308,8455,Directed,1558
319,8372,Directed,1559
320,8387,Directed,1560
204,8378,Directed,1561
308,8455,Directed,1562
315,8427,Directed,1563
321,8374,Directed,1564
204,8378,Directed,1565
312,8453,Directed,1566
322,8410,Directed,1567
322,8410,Directed,1568
304,8449,Directed,1569
268,8431,Directed,1570
323,8411,Directed,1571
273,8399,Directed,1572
308,8455,Directed,1573
273,8399,Directed,1574
324,8411,Directed,1575
273,8399,Directed,1576
308,8455,Directed,1577
273,8399,Directed,1578
325,8456,Directed,1579
308,8455,Directed,1580
316,8320,Directed,1581
39,8338,Directed,1582
308,8455,Directed,1583
326,8235,Directed,1584
68,8302,Directed,1585
327,8451,Directed,1586
308,8455,Directed,1587
178,8362,Directed,1588
328,8457,Directed,1589
304,8449,Directed,1590
328,8457,Directed,1591
195,8384,Directed,1592
316,8320,Directed,1593
329,8303,Directed,1594
328,8457,Directed,1595
330,8411,Directed,1596
320,8387,Directed,1597
178,8362,Directed,1598
178,8362,Directed,1599
327,8451,Directed,1600
331,8411,Directed,1601
319,8372,Directed,1602
178,8362,Directed,1603
57,8244,Directed,1604
327,8451,Directed,1605
276,8433,Directed,1606
68,8427,Directed,1607
266,8354,Directed,1608
266,8354,Directed,1609
325,8456,Directed,1610
178,8362,Directed,1611
301,8447,Directed,1612
301,8447,Directed,1613
178,8362,Directed,1614
327,8451,Directed,1615
329,8303,Directed,1616
332,8319,Directed,1617
316,8320,Directed,1618
329,8303,Directed,1619
333,8458,Directed,1620
334,8459,Directed,1621
178,8362,Directed,1622
335,8249,Directed,1623
336,8295,Directed,1624
276,8433,Directed,1625
337,8460,Directed,1626
276,8433,Directed,1627
178,8362,Directed,1628
276,8433,Directed,1629
337,8460,Directed,1630
337,8460,Directed,1631
337,8460,Directed,1632
338,8372,Directed,1633
301,8447,Directed,1634
337,8460,Directed,1635
325,8456,Directed,1636
304,8449,Directed,1637
301,8447,Directed,1638
337,8460,Directed,1639
335,8461,Directed,1640
178,8362,Directed,1641
210,8383,Directed,1642
337,8460,Directed,1643
276,8433,Directed,1644
10,8236,Directed,1645
271,8318,Directed,1646
335,8462,Directed,1647
276,8433,Directed,1648
10,8236,Directed,1649
335,8463,Directed,1650
290,8443,Directed,1651
237,8405,Directed,1652
339,8266,Directed,1653
334,8459,Directed,1654
328,8457,Directed,1655
178,8362,Directed,1656
340,8345,Directed,1657
276,8433,Directed,1658
10,8236,Directed,1659
304,8449,Directed,1660
277,8318,Directed,1661
195,8346,Directed,1662
277,8318,Directed,1663
335,8295,Directed,1664
340,8345,Directed,1665
237,8405,Directed,1666
341,8265,Directed,1667
335,8242,Directed,1668
178,8362,Directed,1669
342,8464,Directed,1670
342,8464,Directed,1671
306,8428,Directed,1672
237,8405,Directed,1673
178,8362,Directed,1674
306,8428,Directed,1675
154,8261,Directed,1676
151,8296,Directed,1677
340,8345,Directed,1678
237,8405,Directed,1679
237,8405,Directed,1680
178,8362,Directed,1681
304,8449,Directed,1682
343,8448,Directed,1683
237,8405,Directed,1684
301,8447,Directed,1685
237,8405,Directed,1686
340,8345,Directed,1687
301,8447,Directed,1688
301,8447,Directed,1689
301,8447,Directed,1690
344,8460,Directed,1691
335,8458,Directed,1692
340,8345,Directed,1693
334,8459,Directed,1694
204,8378,Directed,1695
168,8408,Directed,1696
334,8459,Directed,1697
178,8362,Directed,1698
327,8451,Directed,1699
345,8465,Directed,1700
237,8405,Directed,1701
151,8296,Directed,1702
178,8362,Directed,1703
346,8458,Directed,1704
237,8405,Directed,1705
178,8362,Directed,1706
304,8449,Directed,1707
301,8286,Directed,1708
178,8362,Directed,1709
273,8399,Directed,1710
290,8443,Directed,1711
178,8362,Directed,1712
347,8267,Directed,1713
168,8408,Directed,1714
348,8355,Directed,1715
237,8405,Directed,1716
273,8399,Directed,1717
340,8345,Directed,1718
237,8405,Directed,1719
178,8362,Directed,1720
288,8441,Directed,1721
237,8405,Directed,1722
204,8378,Directed,1723
204,8378,Directed,1724
288,8441,Directed,1725
349,8273,Directed,1726
204,8378,Directed,1727
204,8378,Directed,1728
350,8466,Directed,1729
347,8267,Directed,1730
334,8459,Directed,1731
204,8378,Directed,1732
351,8438,Directed,1733
204,8378,Directed,1734
345,8465,Directed,1735
18,8244,Directed,1736
352,8466,Directed,1737
353,8467,Directed,1738
334,8459,Directed,1739
340,8345,Directed,1740
354,8283,Directed,1741
355,8387,Directed,1742
204,8378,Directed,1743
352,8466,Directed,1744
204,8378,Directed,1745
310,8244,Directed,1746
306,8428,Directed,1747
204,8378,Directed,1748
334,8459,Directed,1749
204,8378,Directed,1750
151,8296,Directed,1751
273,8399,Directed,1752
47,8271,Directed,1753
273,8399,Directed,1754
273,8399,Directed,1755
204,8378,Directed,1756
356,8302,Directed,1757
237,8405,Directed,1758
237,8405,Directed,1759
237,8405,Directed,1760
357,8302,Directed,1761
47,8271,Directed,1762
338,8372,Directed,1763
204,8378,Directed,1764
273,8399,Directed,1765
353,8392,Directed,1766
277,8318,Directed,1767
358,8468,Directed,1768
359,8351,Directed,1769
204,8378,Directed,1770
354,8283,Directed,1771
237,8405,Directed,1772
290,8443,Directed,1773
335,8242,Directed,1774
347,8267,Directed,1775
47,8271,Directed,1776
237,8405,Directed,1777
205,8403,Directed,1778
306,8428,Directed,1779
47,8271,Directed,1780
360,8265,Directed,1781
47,8271,Directed,1782
334,8459,Directed,1783
47,8271,Directed,1784
237,8405,Directed,1785
318,8302,Directed,1786
151,8296,Directed,1787
237,8405,Directed,1788
304,8449,Directed,1789
318,8302,Directed,1790
273,8399,Directed,1791
268,8431,Directed,1792
237,8405,Directed,1793
361,8431,Directed,1794
47,8271,Directed,1795
268,8431,Directed,1796
346,8469,Directed,1797
264,8429,Directed,1798
273,8399,Directed,1799
346,8469,Directed,1800
47,8271,Directed,1801
47,8271,Directed,1802
68,8428,Directed,1803
47,8271,Directed,1804
47,8271,Directed,1805
318,8302,Directed,1806
237,8405,Directed,1807
268,8431,Directed,1808
362,8447,Directed,1809
318,8302,Directed,1810
39,8338,Directed,1811
264,8429,Directed,1812
68,8267,Directed,1813
318,8302,Directed,1814
39,8338,Directed,1815
363,8283,Directed,1816
273,8399,Directed,1817
318,8302,Directed,1818
18,8244,Directed,1819
364,8470,Directed,1820
268,8431,Directed,1821
365,8471,Directed,1822
273,8399,Directed,1823
47,8271,Directed,1824
353,8392,Directed,1825
364,8470,Directed,1826
182,8366,Directed,1827
264,8429,Directed,1828
334,8459,Directed,1829
354,8283,Directed,1830
273,8399,Directed,1831
273,8399,Directed,1832
366,8472,Directed,1833
253,8418,Directed,1834
237,8405,Directed,1835
273,8399,Directed,1836
331,8411,Directed,1837
305,8368,Directed,1838
290,8443,Directed,1839
264,8429,Directed,1840
205,8407,Directed,1841
39,8440,Directed,1842
227,8320,Directed,1843
367,8234,Directed,1844
205,8407,Directed,1845
365,8471,Directed,1846
273,8399,Directed,1847
365,8471,Directed,1848
268,8431,Directed,1849
273,8399,Directed,1850
205,8407,Directed,1851
237,8405,Directed,1852
205,8407,Directed,1853
368,8246,Directed,1854
205,8407,Directed,1855
369,8252,Directed,1856
366,8472,Directed,1857
47,8271,Directed,1858
227,8320,Directed,1859
370,8473,Directed,1860
364,8470,Directed,1861
290,8443,Directed,1862
370,8473,Directed,1863
366,8472,Directed,1864
371,8235,Directed,1865
273,8399,Directed,1866
372,8436,Directed,1867
273,8399,Directed,1868
373,8342,Directed,1869
237,8405,Directed,1870
39,8440,Directed,1871
268,8431,Directed,1872
368,8246,Directed,1873
237,8405,Directed,1874
374,8474,Directed,1875
112,8297,Directed,1876
205,8407,Directed,1877
205,8407,Directed,1878
375,8475,Directed,1879
237,8405,Directed,1880
334,8459,Directed,1881
375,8475,Directed,1882
376,8297,Directed,1883
374,8371,Directed,1884
376,8297,Directed,1885
290,8443,Directed,1886
205,8407,Directed,1887
376,8297,Directed,1888
375,8475,Directed,1889
376,8297,Directed,1890
375,8475,Directed,1891
237,8405,Directed,1892
18,8244,Directed,1893
237,8405,Directed,1894
377,8376,Directed,1895
375,8475,Directed,1896
268,8431,Directed,1897
376,8297,Directed,1898
376,8297,Directed,1899
273,8399,Directed,1900
321,8476,Directed,1901
375,8475,Directed,1902
378,8477,Directed,1903
237,8405,Directed,1904
375,8475,Directed,1905
376,8297,Directed,1906
334,8459,Directed,1907
376,8297,Directed,1908
268,8431,Directed,1909
379,8478,Directed,1910
268,8431,Directed,1911
205,8407,Directed,1912
379,8478,Directed,1913
375,8475,Directed,1914
378,8477,Directed,1915
237,8405,Directed,1916
380,8302,Directed,1917
375,8475,Directed,1918
381,8479,Directed,1919
237,8405,Directed,1920
378,8477,Directed,1921
382,8480,Directed,1922
237,8405,Directed,1923
364,8470,Directed,1924
379,8478,Directed,1925
364,8470,Directed,1926
182,8366,Directed,1927
377,8376,Directed,1928
383,8325,Directed,1929
375,8475,Directed,1930
288,8318,Directed,1931
375,8475,Directed,1932
375,8475,Directed,1933
375,8475,Directed,1934
237,8405,Directed,1935
379,8478,Directed,1936
375,8475,Directed,1937
379,8478,Directed,1938
379,8478,Directed,1939
296,8302,Directed,1940
310,8481,Directed,1941
18,8244,Directed,1942
375,8475,Directed,1943
205,8407,Directed,1944
378,8463,Directed,1945
379,8478,Directed,1946
375,8475,Directed,1947
375,8475,Directed,1948
290,8443,Directed,1949
375,8475,Directed,1950
268,8431,Directed,1951
296,8302,Directed,1952
379,8478,Directed,1953
371,8235,Directed,1954
205,8407,Directed,1955
379,8478,Directed,1956
273,8399,Directed,1957
384,8252,Directed,1958
205,8407,Directed,1959
237,8405,Directed,1960
273,8399,Directed,1961
205,8407,Directed,1962
237,8405,Directed,1963
205,8407,Directed,1964
385,8305,Directed,1965
205,8407,Directed,1966
384,8252,Directed,1967
18,8244,Directed,1968
205,8407,Directed,1969
178,8362,Directed,1970
273,8399,Directed,1971
237,8405,Directed,1972
375,8475,Directed,1973
205,8407,Directed,1974
117,8326,Directed,1975
375,8475,Directed,1976
352,8466,Directed,1977
205,8407,Directed,1978
382,8480,Directed,1979
273,8399,Directed,1980
178,8362,Directed,1981
375,8475,Directed,1982
290,8443,Directed,1983
205,8407,Directed,1984
386,8256,Directed,1985
375,8475,Directed,1986
117,8326,Directed,1987
178,8362,Directed,1988
384,8252,Directed,1989
213,8265,Directed,1990
387,8246,Directed,1991
273,8399,Directed,1992
290,8443,Directed,1993
182,8366,Directed,1994
237,8405,Directed,1995
205,8407,Directed,1996
237,8405,Directed,1997
375,8475,Directed,1998
205,8407,Directed,1999
388,8482,Directed,2000
273,8399,Directed,2001
290,8443,Directed,2002
205,8407,Directed,2003
382,8480,Directed,2004
385,8405,Directed,2005
213,8265,Directed,2006
205,8407,Directed,2007
389,8483,Directed,2008
352,8274,Directed,2009
390,8484,Directed,2010
205,8407,Directed,2011
366,8472,Directed,2012
385,8433,Directed,2013
352,8274,Directed,2014
391,8287,Directed,2015
382,8480,Directed,2016
390,8484,Directed,2017
205,8407,Directed,2018
290,8443,Directed,2019
117,8326,Directed,2020
273,8399,Directed,2021
375,8475,Directed,2022
68,8433,Directed,2023
364,8470,Directed,2024
382,8480,Directed,2025
392,8485,Directed,2026
393,8482,Directed,2027
382,8480,Directed,2028
178,8362,Directed,2029
273,8399,Directed,2030
394,8325,Directed,2031
117,8326,Directed,2032
392,8485,Directed,2033
334,8459,Directed,2034
18,8244,Directed,2035
151,8296,Directed,2036
290,8443,Directed,2037
290,8443,Directed,2038
88,8303,Directed,2039
368,8246,Directed,2040
178,8362,Directed,2041
290,8443,Directed,2042
334,8459,Directed,2043
273,8399,Directed,2044
57,8244,Directed,2045
117,8326,Directed,2046
39,8486,Directed,2047
395,8302,Directed,2048
